,gym_id,pokemon_uid,last_scanned,deployment_time,cp_decayed
0,2ec6849344d94a348d35933db85fccc9.16,4972536273494355501,2018-02-21 11:37:55,2018-02-21 00:32:54,811
1,df179b66e3444d18ae16783a1c377acb.16,16410586449010882301,2018-02-21 11:40:07,2018-02-21 04:12:13,891
2,df179b66e3444d18ae16783a1c377acb.16,30506434854410032,2018-02-21 11:40:07,2018-02-21 04:11:24,1495
3,df179b66e3444d18ae16783a1c377acb.16,4332807667018937242,2018-02-21 11:40:07,2018-02-21 04:11:23,1421
4,df179b66e3444d18ae16783a1c377acb.16,1063088017186500614,2018-02-21 11:40:07,2018-02-21 02:32:51,2222
5,df179b66e3444d18ae16783a1c377acb.16,2282889901936456827,2018-02-21 11:40:07,2018-02-21 02:32:43,2507
6,adcc7f12b03445a9b3e10a01ca7e4ded.16,14212975083129011247,2018-02-21 11:41:38,2018-02-21 11:41:29,1881
7,adcc7f12b03445a9b3e10a01ca7e4ded.16,835663239337997088,2018-02-21 11:41:38,2018-02-21 11:40:05,2733
8,52ac1cf211b24288addcde1a5f60897c.16,8275924985833289263,2018-02-21 11:43:20,2018-02-21 11:43:07,218
9,52ac1cf211b24288addcde1a5f60897c.16,9153009220831535590,2018-02-21 11:43:20,2018-02-21 11:08:33,37
10,52ac1cf211b24288addcde1a5f60897c.16,4095929062808468180,2018-02-21 11:43:20,2018-02-21 10:52:42,2240
11,52ac1cf211b24288addcde1a5f60897c.16,12852327673287176457,2018-02-21 11:43:20,2018-02-21 10:50:52,2909
12,52ac1cf211b24288addcde1a5f60897c.16,368479465025770674,2018-02-21 11:43:20,2018-02-21 10:50:40,2459
13,52ac1cf211b24288addcde1a5f60897c.16,12796169106800931286,2018-02-21 11:43:20,2018-02-21 10:31:26,2533
14,828db0e5a523405987aa8d6c4c247e0d.16,15585776384061292729,2018-02-21 11:55:13,2018-02-21 00:24:16,623
15,49096f45a26e4e53938248cf6c37ad03.16,1994852246315413527,2018-02-21 11:55:38,2018-02-20 21:48:52,916
16,49096f45a26e4e53938248cf6c37ad03.16,11066001040963714754,2018-02-21 11:55:38,2018-02-20 21:07:17,858
17,49096f45a26e4e53938248cf6c37ad03.16,439861071813852569,2018-02-21 11:55:38,2018-02-20 19:58:53,131
18,49096f45a26e4e53938248cf6c37ad03.16,2472851967951467661,2018-02-21 11:55:38,2018-02-20 19:35:57,785
19,49096f45a26e4e53938248cf6c37ad03.16,5721812830765859129,2018-02-21 11:55:38,2018-02-20 19:34:56,656
20,49096f45a26e4e53938248cf6c37ad03.16,13022726839755767903,2018-02-21 11:55:38,2018-02-15 22:26:00,2552
21,255644e5b50a42eca13c77250436029f.16,8895175872220233124,2018-02-21 11:58:51,2018-02-21 11:46:14,2519
22,255644e5b50a42eca13c77250436029f.16,17928817765153232858,2018-02-21 11:58:51,2018-02-21 11:13:54,2399
23,255644e5b50a42eca13c77250436029f.16,10714026905561943962,2018-02-21 11:58:51,2018-02-21 11:11:15,2674
24,255644e5b50a42eca13c77250436029f.16,16884462424561016798,2018-02-21 11:58:51,2018-02-20 22:59:43,2709
25,2339f669b7b14ea9800b9df89eb46694.16,17990405919574562285,2018-02-21 12:00:53,2018-02-21 04:35:27,1130
26,2339f669b7b14ea9800b9df89eb46694.16,3478202512100025569,2018-02-21 12:00:53,2018-02-21 04:35:06,835
27,2339f669b7b14ea9800b9df89eb46694.16,4551830737194356055,2018-02-21 12:00:53,2018-02-21 04:35:02,902
28,2339f669b7b14ea9800b9df89eb46694.16,12732075534202494728,2018-02-21 12:00:53,2018-02-21 03:22:07,851
29,2339f669b7b14ea9800b9df89eb46694.16,3185246924978983908,2018-02-21 12:00:53,2018-02-21 01:15:03,880
30,2339f669b7b14ea9800b9df89eb46694.16,3352497661613335446,2018-02-21 12:00:53,2018-02-21 01:14:56,645
31,355fa2dfe4274ca68cb8a8822aaac1a8.16,9518723013456700240,2018-02-21 12:05:35,2018-02-21 12:05:25,135
32,355fa2dfe4274ca68cb8a8822aaac1a8.16,16335298482862824264,2018-02-21 12:05:35,2018-02-21 11:35:52,2115
33,a418d8928bc942658c287c47a125adcf.16,5202527321934148019,2018-02-21 12:09:18,2018-02-20 23:20:19,546
34,a418d8928bc942658c287c47a125adcf.16,15169336596340386938,2018-02-21 12:09:18,2018-02-20 19:07:51,579
35,a418d8928bc942658c287c47a125adcf.16,10403193068452619074,2018-02-21 12:09:18,2018-02-20 12:18:48,598
36,a418d8928bc942658c287c47a125adcf.16,15907984216666363221,2018-02-21 12:09:18,2018-02-20 09:44:34,634
37,a418d8928bc942658c287c47a125adcf.16,10861002096599313792,2018-02-21 12:09:18,2018-02-20 01:22:17,455
38,a418d8928bc942658c287c47a125adcf.16,11830468255883823460,2018-02-21 12:09:18,2018-02-20 01:22:14,866
39,3e7231af60ba4ba29a675c055406b46b.16,1052737768656423453,2018-02-21 12:18:10,2018-02-21 12:18:02,1968
40,3e7231af60ba4ba29a675c055406b46b.16,4888621257743148403,2018-02-21 12:18:10,2018-02-21 11:26:46,2031
41,3e7231af60ba4ba29a675c055406b46b.16,15437536680829045777,2018-02-21 12:18:10,2018-02-21 10:57:34,1983
42,4175c939c96a46d8b326d7634292a226.16,10410997817798547776,2018-02-21 12:19:15,2018-02-21 12:18:21,2013
43,4175c939c96a46d8b326d7634292a226.16,4401752660956296023,2018-02-21 12:19:15,2018-02-21 11:26:20,1919
44,4175c939c96a46d8b326d7634292a226.16,3484263825047405826,2018-02-21 12:19:15,2018-02-21 11:26:08,1548
45,4175c939c96a46d8b326d7634292a226.16,8114721528777061967,2018-02-21 12:19:15,2018-02-21 10:52:11,2129
46,56655857450a468ca7875eb35ac86ee2.16,1995011273182147177,2018-02-21 12:30:27,2018-02-21 12:18:56,1379
47,56655857450a468ca7875eb35ac86ee2.16,17381969251552338400,2018-02-21 12:30:27,2018-02-21 11:31:47,1692
48,56655857450a468ca7875eb35ac86ee2.16,11759340416688651125,2018-02-21 12:30:27,2018-02-21 11:05:11,2485
49,52732cd64bf04752b8fee93c3b7e5a13.16,7944136630031106382,2018-02-21 12:32:19,2018-02-21 00:12:49,537
50,52732cd64bf04752b8fee93c3b7e5a13.16,5300620740821455057,2018-02-21 12:32:19,2018-02-20 12:01:13,367
51,52732cd64bf04752b8fee93c3b7e5a13.16,14614431459139810679,2018-02-21 12:32:19,2018-02-20 02:02:51,538
52,52732cd64bf04752b8fee93c3b7e5a13.16,832597490358374342,2018-02-21 12:32:19,2018-02-20 02:01:01,584
53,52732cd64bf04752b8fee93c3b7e5a13.16,2951944512999430694,2018-02-21 12:32:19,2018-02-20 00:03:10,392
54,72985951ba674deba9326ab9eda56760.16,11132749571261292455,2018-02-21 12:38:24,2018-02-21 12:37:04,338
55,72985951ba674deba9326ab9eda56760.16,16847427579194928185,2018-02-21 12:38:24,2018-02-21 11:13:44,2147
56,72985951ba674deba9326ab9eda56760.16,5922389799120921136,2018-02-21 12:38:24,2018-02-21 09:39:38,1447
57,0286ca0efb62481780795316aa2f0e43.16,5667651170776283576,2018-02-21 12:45:26,2018-02-21 12:44:19,2694
58,1c440df2f085444caa360d06a63e49a0.16,17487829036830262247,2018-02-21 12:54:20,2018-02-21 10:54:34,820
59,0c6793e0753d4a91b4c5b5918d8a743f.11,8230496389104158982,2018-02-21 13:06:16,2018-02-21 13:03:57,2278
60,0c6793e0753d4a91b4c5b5918d8a743f.11,9686465067843501283,2018-02-21 13:06:16,2018-02-21 03:14:13,2488
61,0c6793e0753d4a91b4c5b5918d8a743f.11,2493441331896439469,2018-02-21 13:06:16,2018-02-21 03:13:12,2462
62,40ac99e1bc6a420dbaf6722b2608dba5.16,16832629072282177934,2018-02-21 13:07:20,2018-02-21 07:52:16,638
63,38f2d91409bd4d01a2eb458673dcefe9.16,18071007046208124082,2018-02-21 13:14:49,2018-02-21 13:13:57,2884
64,bdb5cf52a8644857844ac5af7e6e1ffc.16,7273213488033261388,2018-02-21 13:17:36,2018-02-21 05:25:05,1875
65,bdb5cf52a8644857844ac5af7e6e1ffc.16,7989488898002933942,2018-02-21 13:17:36,2018-02-21 04:53:16,2552
66,bdb5cf52a8644857844ac5af7e6e1ffc.16,5863977080198091129,2018-02-21 13:17:36,2018-02-21 03:47:26,3345
67,bdb5cf52a8644857844ac5af7e6e1ffc.16,5825752739134586976,2018-02-21 13:17:36,2018-02-21 03:47:26,3102
68,bdb5cf52a8644857844ac5af7e6e1ffc.16,14603227134063890516,2018-02-21 13:17:36,2018-02-21 03:47:26,2581
69,2f60c7bc597643e08041dabecc4a16a2.16,17562203206403984260,2018-02-21 13:22:33,2018-02-21 12:49:20,1998
70,2f60c7bc597643e08041dabecc4a16a2.16,7475128904058273806,2018-02-21 13:22:33,2018-02-21 12:10:22,1900
71,2f60c7bc597643e08041dabecc4a16a2.16,14470842635407885053,2018-02-21 13:22:33,2018-02-21 10:41:58,2341
72,2f60c7bc597643e08041dabecc4a16a2.16,7114346018722147482,2018-02-21 13:22:33,2018-02-21 10:20:51,1602
73,2f60c7bc597643e08041dabecc4a16a2.16,7732553509567855268,2018-02-21 13:22:33,2018-02-21 08:10:52,930
74,8c2b38834cab46829b30c374a653eddc.16,9781603276822134489,2018-02-21 13:29:13,2018-02-21 13:06:00,2682
75,8c2b38834cab46829b30c374a653eddc.16,1000187405897047975,2018-02-21 13:29:13,2018-02-21 12:59:18,2220
76,8c2b38834cab46829b30c374a653eddc.16,4494091011256789929,2018-02-21 13:29:13,2018-02-21 12:06:18,2340
77,8c2b38834cab46829b30c374a653eddc.16,1947602067933785564,2018-02-21 13:29:13,2018-02-21 12:01:05,1910
78,8c2b38834cab46829b30c374a653eddc.16,15442617063456631709,2018-02-21 13:29:13,2018-02-21 11:57:11,1987
79,cbad102126ca4a88aa7f9aa5bec84cbb.16,12348936361387368838,2018-02-21 13:30:34,2018-02-21 10:43:32,1913
80,cbad102126ca4a88aa7f9aa5bec84cbb.16,2437449244758185607,2018-02-21 13:30:34,2018-02-21 08:15:43,905
81,2c36739bd6be4effb2d28dcf1da246cc.16,16403553082818944431,2018-02-21 13:30:56,2018-02-21 13:30:21,2025
82,2c36739bd6be4effb2d28dcf1da246cc.16,3374082763308144756,2018-02-21 13:30:56,2018-02-21 13:17:09,1442
83,2c36739bd6be4effb2d28dcf1da246cc.16,10303615634983117814,2018-02-21 13:30:56,2018-02-21 11:56:00,1653
84,d32a4483829c46bfabe6c32e6993f3ae.16,13810316199260195848,2018-02-21 13:34:25,2018-02-21 11:51:51,2413
85,0fb1453c310f4595a7e79368dc0da069.16,696132618488027001,2018-02-21 13:36:26,2018-02-21 13:21:34,1827
86,0fb1453c310f4595a7e79368dc0da069.16,14422494344503752785,2018-02-21 13:36:26,2018-02-21 03:50:14,939
87,0fb1453c310f4595a7e79368dc0da069.16,15444358581444050225,2018-02-21 13:36:26,2018-02-21 00:10:19,617
88,0fb1453c310f4595a7e79368dc0da069.16,5234736918993500569,2018-02-21 13:36:26,2018-02-20 22:19:02,560
89,0fb1453c310f4595a7e79368dc0da069.16,11212706959685864628,2018-02-21 13:36:26,2018-02-20 22:18:11,562
90,33fc9aa44c844314a85d60df2a1194d8.16,736138088574016627,2018-02-21 13:39:55,2018-02-21 04:21:14,2064
91,33fc9aa44c844314a85d60df2a1194d8.16,2587561328168165034,2018-02-21 13:39:55,2018-02-21 04:21:03,2787
92,33fc9aa44c844314a85d60df2a1194d8.16,8500165661247676086,2018-02-21 13:39:55,2018-02-21 04:21:02,2495
93,33fc9aa44c844314a85d60df2a1194d8.16,4696585075928793102,2018-02-21 13:39:55,2018-02-21 00:13:34,722
94,33fc9aa44c844314a85d60df2a1194d8.16,5706499208312643053,2018-02-21 13:39:55,2018-02-20 22:25:45,534
95,33fc9aa44c844314a85d60df2a1194d8.16,5322522399565497918,2018-02-21 13:39:55,2018-02-20 09:03:23,681
96,940fb99da7db4023bcbe9d98b2ff98cd.16,11717086290652906944,2018-02-21 13:42:06,2018-02-21 12:53:37,668
97,b80bbf223db04faa8b0122c45683942c.16,10515067761401945444,2018-02-21 13:43:47,2018-02-21 13:42:34,676
98,b80bbf223db04faa8b0122c45683942c.16,6537631278543138130,2018-02-21 13:43:47,2018-02-21 12:49:37,2730
99,1082da773a3f4d30b5de4ded03d55422.16,674460407953530511,2018-02-21 13:47:06,2018-02-21 12:18:26,2113
100,eef58c8b131e4e0b842611a1850e63dc.16,11387516250996232088,2018-02-21 13:57:27,2018-02-20 10:59:49,2762
101,eef58c8b131e4e0b842611a1850e63dc.16,4170197431365336518,2018-02-21 13:57:27,2018-02-20 10:58:40,3278
102,eef58c8b131e4e0b842611a1850e63dc.16,11348130256476146221,2018-02-21 13:57:27,2018-02-19 22:05:31,23
103,eef58c8b131e4e0b842611a1850e63dc.16,17038082653645994082,2018-02-21 13:57:27,2018-02-19 22:02:11,43
104,eef58c8b131e4e0b842611a1850e63dc.16,16448448306243748707,2018-02-21 13:57:27,2018-02-19 21:27:04,1260
105,eef58c8b131e4e0b842611a1850e63dc.16,254849204195267124,2018-02-21 13:57:27,2018-02-19 21:26:43,3193
106,fa2de6cfbf9848c3a10469df48636f4d.16,1651412966062052387,2018-02-21 14:00:57,2018-02-20 22:25:49,530
107,0471fd54e26349cbb805a9e7ff4772b8.16,11926664979021794087,2018-02-21 14:06:38,2018-02-21 14:05:44,1206
108,0471fd54e26349cbb805a9e7ff4772b8.16,5777376809690943414,2018-02-21 14:06:38,2018-02-21 12:45:01,1079
109,0471fd54e26349cbb805a9e7ff4772b8.16,13213894023299197375,2018-02-21 14:06:38,2018-02-21 11:51:40,2111
110,0471fd54e26349cbb805a9e7ff4772b8.16,11769514370428198557,2018-02-21 14:06:38,2018-02-21 08:21:01,1492
111,0471fd54e26349cbb805a9e7ff4772b8.16,4464430784612294731,2018-02-21 14:06:38,2018-02-21 08:20:40,1112
112,e50a42dcb9084addbdcb9a50b2fdad09.16,17832237110090071152,2018-02-21 14:09:22,2018-02-20 15:08:22,2333
113,e50a42dcb9084addbdcb9a50b2fdad09.16,9699142379512631689,2018-02-21 14:09:22,2018-02-20 10:56:31,2825
114,e50a42dcb9084addbdcb9a50b2fdad09.16,257207466650699414,2018-02-21 14:09:22,2018-02-20 10:55:43,3907
115,e50a42dcb9084addbdcb9a50b2fdad09.16,13681782272171725482,2018-02-21 14:09:22,2018-02-19 21:23:44,3117
116,e50a42dcb9084addbdcb9a50b2fdad09.16,6404814912463324756,2018-02-21 14:09:22,2018-02-19 21:23:15,3078
117,d7c4c6813ad5494d823bba29bc3bae80.16,16067514437032791992,2018-02-21 14:15:26,2018-02-21 14:14:27,2795
118,a95b698c72ec494e86b2cb8ebdcbf0c5.16,8508414749498274593,2018-02-21 14:16:42,2018-02-21 14:15:04,2833
119,b0bc2da4492948e9a63b374841c94882.11,3774838120736009274,2018-02-21 14:18:47,2018-02-21 14:16:00,1099
120,241618fc3fd847eab588c938b9b03f25.16,135263576159243253,2018-02-21 14:19:20,2018-02-21 14:19:13,1957
121,241618fc3fd847eab588c938b9b03f25.16,16746142340529754691,2018-02-21 14:19:20,2018-02-21 14:17:57,1197
122,241618fc3fd847eab588c938b9b03f25.16,9290233427309098687,2018-02-21 14:19:20,2018-02-21 14:15:53,2445
123,241618fc3fd847eab588c938b9b03f25.16,968443190415386634,2018-02-21 14:19:20,2018-02-21 12:24:04,1697
124,241618fc3fd847eab588c938b9b03f25.16,4735003560463029352,2018-02-21 14:19:20,2018-02-21 12:24:03,2060
125,241618fc3fd847eab588c938b9b03f25.16,9485781167855840714,2018-02-21 14:19:20,2018-02-21 12:14:35,1722
126,60e877cc2e2147b4be49f6e12478df3c.16,17805893650325180716,2018-02-21 14:19:44,2018-02-21 14:17:59,501
127,60e877cc2e2147b4be49f6e12478df3c.16,13812527643068976226,2018-02-21 14:19:44,2018-02-21 12:56:32,2193
128,60e877cc2e2147b4be49f6e12478df3c.16,4548934365248791140,2018-02-21 14:19:44,2018-02-21 12:55:44,3108
