,gym_id,pokemon_uid,last_scanned,deployment_time,cp_decayed
0,bdb5cf52a8644857844ac5af7e6e1ffc.16,5333099302931896515,2018-02-20 14:55:10,2018-02-20 10:49:08,1429
1,bdb5cf52a8644857844ac5af7e6e1ffc.16,10555465999621796612,2018-02-20 14:55:10,2018-02-20 10:45:28,104
2,fa2de6cfbf9848c3a10469df48636f4d.16,386815008840784425,2018-02-20 17:52:00,2018-02-20 14:54:43,769
3,0286ca0efb62481780795316aa2f0e43.16,16020039733266910032,2018-02-20 17:54:11,2018-02-20 17:53:09,3066
4,33fc9aa44c844314a85d60df2a1194d8.16,5322522399565497918,2018-02-20 18:17:07,2018-02-20 09:03:23,1099
5,e50a42dcb9084addbdcb9a50b2fdad09.16,17832237110090071152,2018-02-20 18:18:43,2018-02-20 15:08:22,1528
6,e50a42dcb9084addbdcb9a50b2fdad09.16,9699142379512631689,2018-02-20 18:18:43,2018-02-20 10:56:31,2531
7,e50a42dcb9084addbdcb9a50b2fdad09.16,257207466650699414,2018-02-20 18:18:43,2018-02-20 10:55:43,3502
8,e50a42dcb9084addbdcb9a50b2fdad09.16,13681782272171725482,2018-02-20 18:18:43,2018-02-19 21:23:44,2794
9,e50a42dcb9084addbdcb9a50b2fdad09.16,6404814912463324756,2018-02-20 18:18:43,2018-02-19 21:23:15,2362
10,0c6793e0753d4a91b4c5b5918d8a743f.11,11786335562370370304,2018-02-20 18:40:16,2018-02-20 16:04:33,704
11,0c6793e0753d4a91b4c5b5918d8a743f.11,3365660963298690155,2018-02-20 18:40:16,2018-02-20 15:51:38,1612
12,0c6793e0753d4a91b4c5b5918d8a743f.11,1320483953666290908,2018-02-20 18:40:16,2018-02-20 15:47:34,1437
13,0c6793e0753d4a91b4c5b5918d8a743f.11,12682618862621345469,2018-02-20 18:40:16,2018-02-20 15:45:24,1450
14,0c6793e0753d4a91b4c5b5918d8a743f.11,4552656791219296176,2018-02-20 18:40:16,2018-02-20 15:13:18,2061
15,0c6793e0753d4a91b4c5b5918d8a743f.11,10899382669542313365,2018-02-20 18:40:16,2018-02-20 14:24:17,2028
16,1c440df2f085444caa360d06a63e49a0.16,8413441292204912495,2018-02-20 18:51:24,2018-02-20 11:51:23,387
17,40ac99e1bc6a420dbaf6722b2608dba5.16,13739103278204922556,2018-02-20 19:08:43,2018-02-20 15:37:26,1212
18,40ac99e1bc6a420dbaf6722b2608dba5.16,626403187309382681,2018-02-20 19:08:43,2018-02-20 11:29:09,893
19,a418d8928bc942658c287c47a125adcf.16,15169336596340386938,2018-02-20 19:09:00,2018-02-20 19:07:51,1983
20,a418d8928bc942658c287c47a125adcf.16,10403193068452619074,2018-02-20 19:09:00,2018-02-20 12:18:48,948
21,a418d8928bc942658c287c47a125adcf.16,15907984216666363221,2018-02-20 19:09:00,2018-02-20 09:44:34,695
22,a418d8928bc942658c287c47a125adcf.16,10861002096599313792,2018-02-20 19:09:00,2018-02-20 01:22:17,712
23,a418d8928bc942658c287c47a125adcf.16,11830468255883823460,2018-02-20 19:09:00,2018-02-20 01:22:13,1130
24,df179b66e3444d18ae16783a1c377acb.16,11574297673100573357,2018-02-20 19:26:04,2018-02-20 17:45:11,693
25,df179b66e3444d18ae16783a1c377acb.16,11641611575111177468,2018-02-20 19:26:04,2018-02-20 17:28:55,1710
26,df179b66e3444d18ae16783a1c377acb.16,2185717787704940620,2018-02-20 19:26:04,2018-02-20 12:53:45,1761
27,eef58c8b131e4e0b842611a1850e63dc.16,11387516250996232088,2018-02-20 19:27:20,2018-02-20 10:59:49,2303
28,eef58c8b131e4e0b842611a1850e63dc.16,4170197431365336518,2018-02-20 19:27:20,2018-02-20 10:58:40,3280
29,eef58c8b131e4e0b842611a1850e63dc.16,11348130256476146221,2018-02-20 19:27:20,2018-02-19 22:05:31,27
30,eef58c8b131e4e0b842611a1850e63dc.16,17038082653645994082,2018-02-20 19:27:20,2018-02-19 22:02:11,49
31,eef58c8b131e4e0b842611a1850e63dc.16,16448448306243748707,2018-02-20 19:27:20,2018-02-19 21:27:04,1091
32,eef58c8b131e4e0b842611a1850e63dc.16,254849204195267124,2018-02-20 19:27:20,2018-02-19 21:26:43,2663
33,1082da773a3f4d30b5de4ded03d55422.16,5679730665095926314,2018-02-20 19:36:18,2018-02-20 19:35:58,2020
34,d32a4483829c46bfabe6c32e6993f3ae.16,4292471170211724339,2018-02-20 19:36:52,2018-02-20 17:28:06,3037
35,d32a4483829c46bfabe6c32e6993f3ae.16,8913424781452152089,2018-02-20 19:36:52,2018-02-20 12:16:51,1119
36,d32a4483829c46bfabe6c32e6993f3ae.16,8532302645118723936,2018-02-20 19:36:52,2018-02-20 11:15:37,733
37,d32a4483829c46bfabe6c32e6993f3ae.16,9751791236507632723,2018-02-20 19:36:52,2018-02-19 22:14:16,1053
38,d32a4483829c46bfabe6c32e6993f3ae.16,15671853231750803982,2018-02-20 19:36:52,2018-02-19 22:13:54,1301
39,2ec6849344d94a348d35933db85fccc9.16,4258051931207679773,2018-02-20 20:19:40,2018-02-20 20:17:30,167
40,2ec6849344d94a348d35933db85fccc9.16,10446475615028404168,2018-02-20 20:19:40,2018-02-20 20:16:54,686
41,2ec6849344d94a348d35933db85fccc9.16,11987085178519027564,2018-02-20 20:19:40,2018-02-20 17:16:54,431
42,2ec6849344d94a348d35933db85fccc9.16,13390179003589529426,2018-02-20 20:19:40,2018-02-20 12:25:02,2001
43,2ec6849344d94a348d35933db85fccc9.16,11247453032637428156,2018-02-20 20:19:40,2018-02-20 11:46:09,1651
44,2ec6849344d94a348d35933db85fccc9.16,6010802764919475529,2018-02-20 20:19:40,2018-02-20 09:50:10,2181
45,0fb1453c310f4595a7e79368dc0da069.16,5019365287053012504,2018-02-20 20:22:23,2018-02-20 14:29:28,1027
46,0fb1453c310f4595a7e79368dc0da069.16,10476024763934098238,2018-02-20 20:22:23,2018-02-20 12:33:58,1092
47,0fb1453c310f4595a7e79368dc0da069.16,11421191512536858267,2018-02-20 20:22:23,2018-02-20 12:30:14,1175
48,0fb1453c310f4595a7e79368dc0da069.16,2055401270923906907,2018-02-20 20:22:23,2018-02-20 11:15:15,527
49,0fb1453c310f4595a7e79368dc0da069.16,5872118429519768410,2018-02-20 20:22:23,2018-02-20 11:07:48,946
50,0fb1453c310f4595a7e79368dc0da069.16,5669733297781321294,2018-02-20 20:22:23,2018-02-20 10:39:55,290
51,940fb99da7db4023bcbe9d98b2ff98cd.16,3126185647736653297,2018-02-20 20:33:50,2018-02-20 20:33:32,787
52,940fb99da7db4023bcbe9d98b2ff98cd.16,3397680374445402876,2018-02-20 20:33:50,2018-02-20 20:33:14,2762
53,255644e5b50a42eca13c77250436029f.16,5667651170776283576,2018-02-20 20:38:06,2018-02-20 18:02:06,2087
54,828db0e5a523405987aa8d6c4c247e0d.16,1152692655852007353,2018-02-20 20:39:39,2018-02-20 19:06:25,1770
55,828db0e5a523405987aa8d6c4c247e0d.16,11135666052727266226,2018-02-20 20:39:39,2018-02-20 12:22:48,824
56,828db0e5a523405987aa8d6c4c247e0d.16,13075607157690052731,2018-02-20 20:39:39,2018-02-20 09:46:32,676
57,828db0e5a523405987aa8d6c4c247e0d.16,2628270968881992545,2018-02-20 20:39:39,2018-02-20 01:27:10,636
